dataset,file,sha256,payload_sha256,bytes,mtime_utc
MAFAULDA,underhang/ball_fault/0g/19.456.csv,25b186fe8f6765eae827be7725f8c0b417c1233c1bf3d7ef9b26d608921be567,6fd1306aee193956cdafd20942f9fe233e5157c2c10ebbae0aa6e20c1707b65c,16721659,2026-08-11T16:48:21.376075+00:00
MAFAULDA,underhang/ball_fault/0g/20.0704.csv,7f13ec1f25400f34a12baf5b556d092dc5221af2db6870c484d91d116eb71dec,7fce20e1ce6fc47a653347e368018bb7817d065e291864876e549541743d6541,16617686,2026-08-11T16:48:21.428075+00:00
MAFAULDA,underhang/ball_fault/0g/20.8896.csv,db8016f395055dd8a3154f710b6cbb5830794bda6e4f72b973ed92a793fc26ff,dfc6c56efdb6fe979d06034c05aa40f3990e432b4c830dded1836579cd63d13d,16406112,2026-08-11T16:48:21.480074+00:00
MAFAULDA,underhang/ball_fault/0g/22.7328.csv,6cfd1f7f8b2ba86b04ae62fe887a23135e20e956e8e97765946a61154b7f33d4,5973558a226c2ecdee8b23c41eb7fa5c1cb1bc88e6811885e4a58812507f8766,16612141,2026-08-11T16:48:20.965078+00:00
MAFAULDA,underhang/ball_fault/0g/23.552.csv,865d20eabec12afcdd1cc93c93c2537e2b70b5fb92e284932df0c3afdb7cf9eb,608cdcda3f7cb3c7946d2a1dd75a7e2fcb70a961c1e60e7d12797fb80408a401,16618780,2026-08-11T16:48:21.530074+00:00
MAFAULDA,underhang/ball_fault/0g/23.9616.csv,120cac841a345f7c4cb6175fec729f8780b1d6350a6fecc614a86362faea0f26,cccb13e0d6949175a5572025348d3521ca41fe0b3f1082cd19e5383d05121d72,16558143,2026-08-11T16:48:21.582073+00:00
MAFAULDA,underhang/ball_fault/0g/24.1664.csv,77031f485f3a818ce25123b7ca86325f6ed143e8af959a70055618d931edcade,bb1c4ba42aa9a2be70384aaf60efb8c35a25e11a01ef51dfa754f9a7f9f29c6b,16613699,2026-08-11T16:48:21.632073+00:00
MAFAULDA,underhang/ball_fault/0g/25.1904.csv,f06890e3b2ef7caa91a72e0d5f423d708b2c0a740c4b76d6f3759d83ffbef422,167e87c342af8ebfc746d361b7822d6400243093dd7019fa792018b50c8f425f,16630959,2026-08-11T16:48:21.687073+00:00
MAFAULDA,underhang/ball_fault/0g/26.624.csv,798a3c0c87642e2b95a1438cbe3f9a5ef31a841d7a26d2530eccc0b762313eff,47b14e4dedd28e2bf2e4a09c7c710c09071d645431c0e5fa8c9da4160b92fc2a,16579155,2026-08-11T16:48:21.737072+00:00
MAFAULDA,underhang/ball_fault/0g/27.0336.csv,58b307c3d0ab53056a049f425b2c2a8f7ed7d5313c4a341bbb033379bbcb6479,68077cd1a9b9085a695735e2c71ae064bd4fe77dc72d734d71f66fc96e498c0d,16607538,2026-08-11T16:48:21.787072+00:00
MAFAULDA,underhang/ball_fault/0g/28.2624.csv,3f8cc73d8e3429f19509c3672abe7b14434a13710d0acb63d2cdc034136a74ce,461851ab3bcd9cd102eb94d94d3b8cc0b034edb92a6a61ce563b8e89092c5a55,16681455,2026-08-11T16:48:21.838072+00:00
MAFAULDA,underhang/ball_fault/0g/29.4912.csv,4d987f9d0a3193b2219e738879aab812adae80a97f2846874dbfdd386848ded5,62e078ff66d602c577e081964a808b407688d5ed94c3577ec43b7ffea2689f3b,16692418,2026-08-11T16:48:21.888071+00:00
MAFAULDA,underhang/ball_fault/0g/29.9008.csv,2e8bb6bff85f89d7a0dba7cf94e35bd3cc7d64da44a52ca711b5b48c0f291dae,a8615681c2d363db46034bc0e4ca020af3996c8c66b733728a963d39753b5fcd,16719735,2026-08-11T16:48:21.938071+00:00
MAFAULDA,underhang/ball_fault/0g/31.1296.csv,1d62d9087d5b6476eee9e68f55b7d5c379c21782107003097449c8f3322923cd,ddf44fe4d40d111e0c780f79c845e745385cf5e2659a23deca3bde3831735449,16709968,2026-08-11T16:48:21.988071+00:00
MAFAULDA,underhang/ball_fault/0g/32.3584.csv,1553808be66cf4c92dc44818bbf08b9a05c1e64b7a164a1f6eb86f4dc4426569,968a72f142fb25e8d6c35d1adc36c7a8183a3115bad1db3e959edb1df8fb988e,16733203,2026-08-11T16:48:22.038070+00:00
MAFAULDA,underhang/ball_fault/0g/33.5872.csv,a5a5f4ac86026fab50a648d79779b97aaaba4131c7e068fee43edd82ea6c4bfb,19030d082c616d73e66921bf87cab9cc5198763a34b225f7ba0b1485cc342a5d,16768851,2026-08-11T16:48:22.089070+00:00
MAFAULDA,underhang/ball_fault/0g/34.816.csv,dd9762ae2692c5dd5e713e2658e2faf0e649aea436e069747fb702d128a53d97,77d9281cd731c7910ab7d0c50e83c14044a7edfcacff660d4057a8b6443c9be5,16743475,2026-08-11T16:48:22.140069+00:00
MAFAULDA,underhang/ball_fault/0g/35.84.csv,cacfb7e0b9272fcf47aef1a24f68b43452658b3f2c51173fc160e19581cc9a42,cf67fd9cee9ab5b9bb4066cf0fe51ae0b77b4aafe0276d59f5228836a989567f,16698153,2026-08-11T16:48:22.191069+00:00
MAFAULDA,underhang/ball_fault/0g/36.6592.csv,ed5d58bc15cb13ee6a82399446af14fc82df82aa3f1234909a4c3d365e410829,f928b920a336408a079339ca18ea42f5e098c8a7f9265101e2640a22d6d3f46f,16656829,2026-08-11T16:48:22.242069+00:00
MAFAULDA,underhang/ball_fault/0g/37.6832.csv,ffbc647ae9747993bc6a19f98e8249afe4bde301d4348fe8c2dfb76bba65a473,3f3a3640e2c1d482a27a5f7d21c2b43fdebf89b2c11ea6af69cd28f7b2779ae9,16603797,2026-08-11T16:48:22.292068+00:00
MAFAULDA,underhang/ball_fault/0g/38.5024.csv,cef7f56a62fb87b4bdc09345f19fadff51043b109e31e45520be15be1afc5401,f8bec5fd96b7ce55ef3f558d31653f6a746533a912439a16b2e566cd70d0ff2a,16555782,2026-08-11T16:48:22.342068+00:00
MAFAULDA,underhang/ball_fault/0g/39.3216.csv,50fe76e22d1e51dd26be64ec56e4fbeaa60210fa384359b09d796d8ad407931e,6bcbd5252eb311621b63bff3641fc01daee408d4a82945bbc8e3804d839f101b,16526432,2026-08-11T16:48:22.398068+00:00
MAFAULDA,underhang/ball_fault/0g/40.3456.csv,4646d1f7ac8cea911a03b29ca7690e6eab6692d3681f6696318b64e65942bc90,da5867c2624d8dcd12097ea90a61aa5376884159b21b93fa16403222ee691149,16500753,2026-08-11T16:48:21.018078+00:00
MAFAULDA,underhang/ball_fault/0g/41.3696.csv,7d182285100d0e0621b6c93978513dde8b7418aa83f3bb11d11581194a749c86,c7bcce336b2448d27a6484cee0043786e273353fc12d841a8d7d9897dd5dddb7,16525904,2026-08-11T16:48:22.448067+00:00
MAFAULDA,underhang/ball_fault/0g/42.1888.csv,82984ef8945a4c62b4c0812ed47c33fe593459ed34fdfd622af495ea64ce0466,d2d909fc098c8d76a4bb0bbd1d555ded1fef90b4bd2fba0b37a61eaf096d5a7d,16557819,2026-08-11T16:48:22.497067+00:00
MAFAULDA,underhang/ball_fault/0g/43.2128.csv,9017fd0a7036cb74341851e298b48d1c9acfb3575f520f77521d91673b92c5d9,bf25682bff13b0e4be4399a2d1c2e0b834154ef4b61dfa1fcf15c55fb4ae381f,16496525,2026-08-11T16:48:22.547067+00:00
MAFAULDA,underhang/ball_fault/0g/44.032.csv,472145fe894f11660e39ff7f98b23571a7aeeea104d28b4337c2b25499b9c280,abf30cb050981a51877d81c2acc90a59d047cbdbec9d6d041ea597c84500ff5c,16411960,2026-08-11T16:48:22.595066+00:00
MAFAULDA,underhang/ball_fault/0g/45.6704.csv,abbfedd9ad3e42f72183b4307e0f68f781967f580fca915b455d3b0b1ac891cf,cd034fb4473c6c6e0c45c1db08c9a0f692525ed70f4f658648d05751d5d8fee8,16048218,2026-08-11T16:48:22.644066+00:00
MAFAULDA,underhang/ball_fault/0g/46.08.csv,663ca5f50605840b6ff4d98e81209634229d2d2fe3d5a8e705665f5a6507614a,f12454feb4627cd4d97d0018c45ee752d23c52ee33871e272aea464dd266503f,16086803,2026-08-11T16:48:22.693066+00:00
MAFAULDA,underhang/ball_fault/0g/47.3088.csv,63e3265dfbf57c9f58c01dac04534b88a6dc60ad00473c290ea379a91e16b99d,30fa6a984ecee11b3c836e72218988c3eaae74fa78c0a6c0c1a45d9d8256d34d,16174156,2026-08-11T16:48:22.742065+00:00
MAFAULDA,underhang/ball_fault/0g/48.128.csv,8569063dfd81be7b65d4a922b9dd51db38ec3e96289ebb22cc664fea562467fd,105cb57466146cc8e3ff14daab735e870ca307d304924c4f4358d98fe0e03b10,16146842,2026-08-11T16:48:22.792065+00:00
MAFAULDA,underhang/ball_fault/0g/49.5616.csv,b87c2a27197834f1101fec02baa6a98bad3db32b7c431c1d0a59374a2a864e15,6f0944fd83a4f8fc032dd81d958687e7364a94a4afca12ba2aa930e850153260,16150708,2026-08-11T16:48:22.841064+00:00
MAFAULDA,underhang/ball_fault/0g/50.5856.csv,f7ab24875cadcec3e1f811a34da0ec43f1c7ca20cd051a32b04e7470c0b02a0b,8908878c3dda7f8a324ec7d74cebca1dd34d2178a06047d90d7afd3526dad2a6,16144236,2026-08-11T16:48:22.889064+00:00
MAFAULDA,underhang/ball_fault/0g/51.2.csv,ecd42743d09cdebdd56a61f1dab16145a110946af3dc46f6b9c99f36de11133c,3aab8072bb266055f027caef7c96a4e603d20925f63aa539ead4c159694a7a2b,16132757,2026-08-11T16:48:22.939064+00:00
MAFAULDA,underhang/ball_fault/0g/52.8384.csv,39115cee4757e8c77488e1a2e58398cd3edf4d30ef721cd8fe0de5db600e64a2,0497ccdea9ad63bd7c53d411b3b18751aa30e8b23942bd6d0c80bcc46044abfd,15950154,2026-08-11T16:48:22.988063+00:00
MAFAULDA,underhang/ball_fault/0g/53.0432.csv,311d6a5e8686ba05954da988023e0ee57ec865b5d450ccb8fdc3b3a7303fcf91,5912d768ba43b3e89e30ff70f866cf1dadeb07a4db977eca0e5501bc7a8b4366,15935065,2026-08-11T16:48:23.036063+00:00
MAFAULDA,underhang/ball_fault/0g/54.0672.csv,525640e945081f85d2a892a47d40b67757e2c771f84f07f139f8a3aa837f73cc,8451b2a0eb8b393f2095bd1ef9862c9680737b47441892a3e92173401bb01d92,15961035,2026-08-11T16:48:23.085063+00:00
MAFAULDA,underhang/ball_fault/0g/55.0912.csv,914f319f2243fbf82b83c9cfaa1e64dff140b7d2dece9c7628532b8d288f32b6,34199cfae5117efa4947cffb7aec2e654023b7c43b4c693159585559dd195b3b,15928026,2026-08-11T16:48:23.133062+00:00
MAFAULDA,underhang/ball_fault/0g/56.5248.csv,c7e2af1f56ba6cbde55d7d74826f3fb91d6b47ecff219eb808e3cacdc1b829c6,3286bf02c0668271aadb9b1c31faeed7664f82155cd7d7d6f6ca750868a0654b,15871364,2026-08-11T16:48:23.183062+00:00
MAFAULDA,underhang/ball_fault/0g/57.344.csv,fde25e956c7faf7eb5821eef4410f2a59d0e56b8b898d5a70c459e1d353edadb,390c01d50cd469119ee9d78e9e64f9cdcc404583aab51a5c702bbba1c9f27262,16094027,2026-08-11T16:48:23.232062+00:00
MAFAULDA,underhang/ball_fault/0g/58.9824.csv,1c4584b3f5c7007a52a96da5a676fd69e67e0f2939eaec335f27ba4d2bc73ff1,4255ba6dc9956273d6b65af7127a93a7b646a8c0dedb6ccc154ea00254c1f3f9,16144110,2026-08-11T16:48:23.281061+00:00
MAFAULDA,underhang/ball_fault/0g/59.8016.csv,459de48a2c1dc7ffaaa6feb3aa17189ac9281a7ee7c2aea2eddaff60734a4a99,5605e2319ad00123004a3e9e5c6570e587d11ea21c9742eb903914facbadb4db,16146305,2026-08-11T16:48:23.331061+00:00
MAFAULDA,underhang/ball_fault/0g/60.2112.csv,be3dd49ab73f97bce591175f1b63adacac7504c3a1f923f9a83437a84556ae74,422ff3e269a6948b3caaf318d5c845e680430d85f1d9b1db3f8943e06d3746bf,16153175,2026-08-11T16:48:23.380061+00:00
MAFAULDA,underhang/ball_fault/0g/61.2352.csv,cd0880c0691d8fd1858f2fbf8a2fafc73e73cd11aed69646b969d4503f48ae5a,470053dca04ca20dcad46cf3a8cbe2a11cc8c1eaa588f3c4dbf7af9ceccff648,16161482,2026-08-11T16:48:23.428060+00:00
MAFAULDA,underhang/ball_fault/20g/13.1072.csv,7c6448b108e497181e1d5ce274215d6f34ae816fb143f2799966698f786a98b4,430d0e47864bcd838f42333f3efc49cdc427dd7422e678ce799935213a3c1697,17337712,2026-08-11T16:48:23.583059+00:00
MAFAULDA,underhang/ball_fault/20g/14.1312.csv,0c508550e28ec2d1bcc0d7499d2d3b9bbefb42250e14b5fb8f56c02c60749542,9cea389f278e4f044446053fd420fdb635b7dadadc5e387a2f6f9b5070f9802a,17212112,2026-08-11T16:48:23.635059+00:00
MAFAULDA,underhang/ball_fault/20g/15.36.csv,410001b03460e1ac135d36c04095eb3d9fdf1e8a89652758e6c9b59c27946d61,e61c95712d2ac422c83cebbaed15c083674a3267b7e2308f5f0ebc97a659e120,16998815,2026-08-11T16:48:23.687058+00:00
MAFAULDA,underhang/ball_fault/20g/16.1792.csv,b38f9f065ac81fadec927e8ed9dc2cc9c4771ac72e45e1945349ba649645dd93,49fb773f4a30745516fcdef9588051085636a51c729c8ccefdcdb35e31ca83ef,16943339,2026-08-11T16:48:23.738058+00:00
MAFAULDA,underhang/ball_fault/20g/17.2032.csv,8118c39369dcc9af9e33730f5e801561389ce6e1b3929ebdadb8bcfca48822c1,3177e58779e1e3de254c1837d36e9fc6af846ed04fdd5d9dde16e3dc36f5ab25,16496512,2026-08-11T16:48:23.789058+00:00
MAFAULDA,underhang/ball_fault/20g/18.432.csv,afb2622cecdecb77c617efe0e37c83d164494729b9a4ceecefd8304c5d2ebc18,835b96e77e55f4c285858234b4bc8d3bdbb741c4a3a7145b80b68490fd92525e,16656400,2026-08-11T16:48:23.841057+00:00
MAFAULDA,underhang/ball_fault/20g/19.6608.csv,2e6f986afb431bc95c7efa8158d63a487bbfc8504d65844edbc1c9d6047a0764,c903fdc577f5f9b003c7116095c36a5e7ecdb677b6486a375ae3b9540b223c07,16776356,2026-08-11T16:48:23.893057+00:00
MAFAULDA,underhang/ball_fault/20g/20.8896.csv,a6c6cb30651b1b3328ef98e7421ffb8a5501ad13dd45df2e2fb329a8f7547582,fe70be80eaa149bded78f1f43c0d6496010ca8a7092bbde57268289688f1cfbb,16777239,2026-08-11T16:48:23.944057+00:00
MAFAULDA,underhang/ball_fault/20g/21.7088.csv,a021defee9c593f5e220f5909a7163a2a2c79418a12cf41c99535aae21aeed8b,b19a9a574f3595729fcee627f55bbd4e3974796eecc30cdbd5e401a86e44ecec,16653292,2026-08-11T16:48:23.996056+00:00
MAFAULDA,underhang/ball_fault/20g/22.7328.csv,2de8b372503ae579d61d0cfafab03ce768ebfaac775f973c29245bc2ab9ddc7e,89b6e66795071b3db08eba23dd9a4269a539eb76f9f6635b80cf2da583d25ba8,16659560,2026-08-11T16:48:23.481060+00:00
MAFAULDA,underhang/ball_fault/20g/23.1424.csv,7587f9830e65269b52d9dec346142adcfa5843322c5e4e17e533db28b3108172,b47338ee5017081ec65a6454719b768cb24bafefad60c1ebe480f7a8fc8011bf,16663472,2026-08-11T16:48:24.048056+00:00
MAFAULDA,underhang/ball_fault/20g/23.9616.csv,8d5604090694703660b4625540d435f2ff9c21a0954da9f16e63f38d255de9df,313a55b0bd66b122f93a60a53ce58cecc7074b0d54175bab8342de41b2ee3109,16683519,2026-08-11T16:48:24.101055+00:00
MAFAULDA,underhang/ball_fault/20g/25.1904.csv,a9fc0e1960d02dce9ca288020b2eaba5f0643078e69326281b1762c146f61ef4,70e2db5edeeadbc5adf95f0b4b4a58857e51955ea897cb729c9d4f82ab9a843e,16576204,2026-08-11T16:48:24.153055+00:00
MAFAULDA,underhang/ball_fault/20g/27.2384.csv,d82d91a8798d401b6635c621edb5dde88572517f19e322120b795070a7f0cd98,3e340a73fe7fc3136dfad5f8b1c3a86881ab3e2d3aab258f5ae2bfc758ae0af3,16656220,2026-08-11T16:48:24.205055+00:00
MAFAULDA,underhang/ball_fault/20g/28.2624.csv,e2fb8e1608e9ed1a83c0896c4bfb61ba645c25f86dc002ec7e748c4cfe3adf7e,1fcda1fd5f9d76648eed4ff541e457c2a2a73977b97ca15061b904f692d2f1cd,16681731,2026-08-11T16:48:24.257054+00:00
MAFAULDA,underhang/ball_fault/20g/28.4672.csv,de0dfb18589709567b59f5696349f2ea4bc4afdb0ad469cfcc34ad26a8f84a40,899805dab4ebe74201244f299840db2149d06f6e91aa43a1d609ede0229be07f,16692571,2026-08-11T16:48:24.309054+00:00
MAFAULDA,underhang/ball_fault/20g/29.2864.csv,da1a02cd92bb75f3d297c7764a00e5d55254d4ffb5428f747e26d10e5e1e3147,ded184879a79bed4f4271566e5670277be101daae67f1f23fa86336b5363d77d,16701392,2026-08-11T16:48:24.360054+00:00
MAFAULDA,underhang/ball_fault/20g/29.9008.csv,140bce7c9e7e9951767a8c13a14f4d2adf6c9f52d3dae8d71f29a60fe48dac01,3d133ed8f1bd6ba5e35387f1c3b8cedb78d246bd4ecc8130b5958d831620a972,16686275,2026-08-11T16:48:24.412053+00:00
MAFAULDA,underhang/ball_fault/20g/31.5392.csv,ebec0ef8f4b8580a6fdd9c305ea8cf43a5cfd7213fc2a3248e17e00f599c8a50,914f3f9d817fa81fb443c37670d4296d166eb31d9acbe88027ffd3699b8e13d7,16670419,2026-08-11T16:48:24.464053+00:00
MAFAULDA,underhang/ball_fault/20g/32.1536.csv,c3d5c81d9a7ef36001a5470d96d37ab823384754fc273a7d16ab1c492647e658,77b97cea583ed62e56553c3aeba105c36abb7ed0f34e4a8a883e297b810a9eee,16650656,2026-08-11T16:48:24.516052+00:00
MAFAULDA,underhang/ball_fault/20g/33.5872.csv,6216fccc2f905ff3a4fce2a34999aba81ca464bba90245206e2ae8af2a97f773,a6e1a4c04cdb4b231731c6d741f5240a3ae96c5c703b1e05f7584d23c6987f76,16607664,2026-08-11T16:48:24.569052+00:00
MAFAULDA,underhang/ball_fault/20g/34.4064.csv,6e13bc05a3af71a41c1113777594ff327097965304913cce27d820153c7aafdf,974c2e5062d0d46d0696e8d453dfdd766f9e08afc90a54cada48194dfa30ee29,16581843,2026-08-11T16:48:24.621052+00:00
MAFAULDA,underhang/ball_fault/20g/35.0208.csv,00819fd3641385a81ec4dd1778d394bfc337990be8dfeaf996bb12d173ef45d5,15197d28cb1e56b44a604de47f77d2d85aa2727b9db6ba110d70be0554f9d55b,16585902,2026-08-11T16:48:24.672051+00:00
MAFAULDA,underhang/ball_fault/20g/36.4544.csv,87e2a7234f8500fb0ecd9d02f2f8b0a125f95c2270d2d616c44535b08cbe824a,4170fa5c1c7ffde51ea9552544c9bb2ef8fa2f88d042e9d14829ba5eea5548ea,16548074,2026-08-11T16:48:24.724051+00:00
MAFAULDA,underhang/ball_fault/20g/37.6832.csv,8d78d9d7df1b7b53bf9ddb3c3faff2339760669db0da989c79031cf610259bdb,7a55226695547c5111efcc7f7c43679bc8cb986dce0634b0059efdad312a3f51,16511476,2026-08-11T16:48:24.776051+00:00
MAFAULDA,underhang/ball_fault/20g/38.5024.csv,00c26862b3d6f1d2b6a8fbf58bbfb375ddcc25d29229a43e2d2ce27f10045f24,eb35fc89075217e521d7ee26d108a18d880dd908298446427e0950bc1ee646bb,16481875,2026-08-11T16:48:24.827050+00:00
MAFAULDA,underhang/ball_fault/20g/39.5264.csv,1296ec474b99adff2594aafa1b1779966e4a24a4a859a597eb32cde79930809c,866ccc7c8ac854df42fe6b697bc248c4f7200f31d6e4ae653c8fa4061ba01292,16450225,2026-08-11T16:48:24.879050+00:00
MAFAULDA,underhang/ball_fault/20g/40.1408.csv,57912f3d586b2b4b35e73b6c21a2b3bad8bbbbc31aa23972c1122e66e99b7191,e8a381804343d29754ac786d1945fe98e27db4f237fc33433f160ff60d2a97f2,16388766,2026-08-11T16:48:24.930049+00:00
MAFAULDA,underhang/ball_fault/20g/41.1648.csv,06fcab8c14eab6b18ee0954c552ec8aa62a87232de6f043accd69dbdb1ebe1be,c51ddc22c92744e334b6e1fffb79e335de3a34fc3d0c1fcb678ec666f03b11d6,16435291,2026-08-11T16:48:23.532059+00:00
MAFAULDA,underhang/ball_fault/20g/42.5984.csv,b85f8cefdebf02f1b4904bd425b868198c0201738288513900876535e6014e5b,fba62efe2c02aecb26221e4d71f42fb45ac940cdf5c9afbc133e72ba653d3477,16346537,2026-08-11T16:48:24.982049+00:00
MAFAULDA,underhang/ball_fault/20g/43.6224.csv,b8f0146601d356d5be96e4193d735c7b1f9e7b24986ca62919f49557e30fb805,8eb940d702a17d4eb514517c192c2b7bff4cb6c3b4b44ac94d55ef6684cd6cd1,16191373,2026-08-11T16:48:25.035049+00:00
MAFAULDA,underhang/ball_fault/20g/44.4416.csv,716380ff80309c687149fddb2ff5679445e1bfb9bc6f1605dd6759eb5e73ba7f,36052161e80f8e946455090284301bf01284e6f788dc66bd04310ce384732125,16074863,2026-08-11T16:48:25.087048+00:00
MAFAULDA,underhang/ball_fault/20g/45.4656.csv,e53572a35a724591b79845d7050e7a09d289263c1efb147bb2f3bff72193389e,65d34d968ea660c9deefd79e5484542aa4369e9aa93f9b10438fb32b2dd11d9d,16183786,2026-08-11T16:48:25.138048+00:00
MAFAULDA,underhang/ball_fault/20g/46.6944.csv,16e2291a7ba592485f9b3ace8a40ea2fdd2c2bc6f9890a817eed90f048558451,9a6055612cbf53ae86c3f13a0175e96f4c8c155ba50e179a19644cc076e26246,16141312,2026-08-11T16:48:25.189048+00:00
MAFAULDA,underhang/ball_fault/20g/47.7184.csv,fd02196e8c783798b548b87630a6907cff8356575a289ca3b75416df51974bdf,43d94dd41c1314997c032ea86da6ad38fe9ef0e1fe6f71986495ca2416e384f6,16032829,2026-08-11T16:48:25.239047+00:00
MAFAULDA,underhang/ball_fault/20g/48.3328.csv,6862bc22d27878d0f9fb4bd37f8da2a8da741227a98dbc4b7139f3a1b0118763,a92c3bdc124697433342ba1edd8dad09b6193f6cb145cc7510325fee0f5631fd,16059477,2026-08-11T16:48:25.290047+00:00
MAFAULDA,underhang/ball_fault/20g/49.3568.csv,c0a3478dc655c20360f5d5ffcbfd57216f16b3bf77888a8a8bafdee03b72d771,2787cb71f22f22aece209ad2bf55593cefbd65340225e538cc804783a3e7a137,16057186,2026-08-11T16:48:25.340046+00:00
MAFAULDA,underhang/ball_fault/20g/50.5856.csv,98e1fe26bb4ea8ef64c02167f2cdecb91e62849da31d305e9a196acc02824f65,d83d35d0b28a3434cd60191e6a3e1574eada1bd3536a64b8e1afce3ab9a96d08,15945390,2026-08-11T16:48:25.391046+00:00
MAFAULDA,underhang/ball_fault/20g/52.0192.csv,853534ab540336bb97309d8381b78c520e7c132174d241af1ab99cba1480f58a,cc7b76bba0e7e352c2c923c6abc958b994d89ef27cbc90e89d1b35d56b20d45a,15835874,2026-08-11T16:48:25.442046+00:00
MAFAULDA,underhang/ball_fault/20g/52.6336.csv,737f15784a6d79e34a98abb8100e10e1be50ff43cb349f79dff0e24606d95afe,a147e4c5f0b3fd5d8b292ffcb11c73b0fc5c49ead26454c2eb7852d0a094e56a,15803238,2026-08-11T16:48:25.493045+00:00
MAFAULDA,underhang/ball_fault/20g/53.0432.csv,04a3b64b44e47e2751dcb7ab676c059b2135838a18dcc04ed9e72f8c63505c9c,d938319de6abc3f6a7e3eaed1c58bf154a5df0ae8308c7b1c3b1304a5cb6c90f,15800452,2026-08-11T16:48:25.543045+00:00
MAFAULDA,underhang/ball_fault/20g/54.4768.csv,486583f1c783fde44f8d9aadb682ec021678fa38fead9a205661cb3e212fa841,a19e69ffc194f197c58daf4ea18482dd4be466f74538db613edbc87065e1e87b,15832836,2026-08-11T16:48:25.593045+00:00
MAFAULDA,underhang/ball_fault/20g/55.0912.csv,7543a8eb89d82bec0fd24e678d567beddb0ff8f5642405703ae7119576c87357,61245582c13d481928cfb6e6ce8020dd2ba3e3c15251d8d2814bc752383b584c,15884450,2026-08-11T16:48:25.643044+00:00
MAFAULDA,underhang/ball_fault/20g/56.1152.csv,22dc628c2c3e8e737d08fd7a8697849165eb345f7710460294462ac0fdac5dc4,351409e13733193729f11105ed5492db06abedc93dc2794e981db25d4fd94473,15912014,2026-08-11T16:48:25.693044+00:00
MAFAULDA,underhang/ball_fault/20g/57.344.csv,aceced785cc6090042a3ed135d074c21f8873ee8efa83cdc7aac8bf67af03ede,68d91bff01529f82b028519319351ecac3c5083a02b94c98d6b282ea9bb394e9,15890192,2026-08-11T16:48:25.744044+00:00
MAFAULDA,underhang/ball_fault/20g/58.7776.csv,1994c80f7bcb4de1ce3e3dad3a3c4994e4098b5b3f9a1823c8a7e22a90fb22b2,3f5035602beadb71439860e62381c8e499c8e575f6b1fe45edcb635e5e73524e,15878093,2026-08-11T16:48:25.794043+00:00
MAFAULDA,underhang/ball_fault/20g/59.8016.csv,a4150670dace511af192c3ee8fa0ab99ca27928d5977adbad377a307003ac3e5,e0193decf3cca998e4092a3161747c6100bec9f399aa5ebb70b859913ab5bf36,15858924,2026-08-11T16:48:25.844043+00:00
MAFAULDA,underhang/ball_fault/20g/60.8256.csv,12a950da9d81ca610fc411e8d271b984f6f7e8f944e68cccedb10dbd144a4e3d,57173dc93eac4e49ca768c84e74f781ef8a6812cc2246d7eb3a920a54d5ac0cf,15841600,2026-08-11T16:48:25.895042+00:00
MAFAULDA,underhang/ball_fault/20g/61.8496.csv,f28e7e69f96de0b9ebbba468bcf6800715f8fcdd6ad81452d7c04fb8e6a3e951,922029987fd36e26816796132d56c6d869ad7e3da2a610a321729a2d0236f175,15812008,2026-08-11T16:48:25.945042+00:00
MAFAULDA,underhang/ball_fault/35g/13.7216.csv,cbb2c87e73fd6117c03f236bbbe95467c7a7cd6a5c068360c9f510d958c1aa44,d1169f40fb6347029391afd0e8799b888bf82cc168049bfb044a0c775d80dead,17257304,2026-08-11T16:48:26.097041+00:00
MAFAULDA,underhang/ball_fault/35g/14.7456.csv,b3b97f12ad08fd4a5cb969acd1679aed236ae75a8cb74e16ea9852719d8a2221,0689482282e8691a9273bc037228c7c758739606e75b268361233c4dc5fe4178,17051005,2026-08-11T16:48:26.148041+00:00
MAFAULDA,underhang/ball_fault/35g/15.36.csv,6b82f890c76e3ee3267e197ed05deed9ba38067b360a8e71583f498f2a09db06,b1b87f47e6e58623901c8d90492cb8d822ebe178e1d8f416ebb905061ca65259,16912952,2026-08-11T16:48:26.199040+00:00
MAFAULDA,underhang/ball_fault/35g/16.1792.csv,6a207b0f18c7bc0d99e35c03229c9c1448c471d7d6ddc8831f778e5aad4cb885,32326219e566df9f5595f4e7aec0f8b9d19f7ccb8d2929a47efb5e52a3e5e62e,16844117,2026-08-11T16:48:26.250040+00:00
MAFAULDA,underhang/ball_fault/35g/17.408.csv,548872022229bec223c47206a64268f73aa25c0cbfc2021f73013675c65bcf3a,497b2b9a098420d8a47bbfe479107988d638a055fa71ae95743a6ec3dbe7a7cb,16352204,2026-08-11T16:48:26.301039+00:00
MAFAULDA,underhang/ball_fault/35g/18.6368.csv,0ad6babf4154ec69443d093b3e90b230dc7e877ec1d787ad9fec1cd4254c7f63,f3e0677ea3063e8466b6e0448b487bdffeec7e55dc67a82eb040b5d343dbb0d4,16669205,2026-08-11T16:48:26.353039+00:00
MAFAULDA,underhang/ball_fault/35g/19.456.csv,2505d20c7739e96fa0b40593d91b58f5dd7bd5662c5c7ecaca2f7b9ba22f9864,ea536dbb5eb3d8d5c19ab1f2a94a001f571802779196c040af32dc3974b7c815,16685484,2026-08-11T16:48:26.402039+00:00
