dataset,recording_id,group_id_candidate,physical_bearing_id,experiment_id,session_id,original_file,original_label,mapped_label_candidate,sampling_rate_hz,duration_seconds,n_samples,rpm,load,sensor_channel,fault_type,fault_severity,bearing_position,source_url,metadata_confidence,notes
MAFAULDA,mafaulda_underhang_ball_fault_20g_29.9008,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/29.9008.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1794.048,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 29.9008 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_31.5392,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/31.5392.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1892.352,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 31.5392 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_32.1536,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/32.1536.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1929.216,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 32.1536 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_33.5872,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/33.5872.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2015.2320000000002,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 33.5872 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_34.4064,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/34.4064.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2064.384,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 34.4064 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_35.0208,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/35.0208.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2101.248,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 35.0208 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_36.4544,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/36.4544.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2187.264,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 36.4544 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_37.6832,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/37.6832.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2260.992,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 37.6832 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_38.5024,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/38.5024.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2310.1440000000002,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 38.5024 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_39.5264,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/39.5264.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2371.5840000000003,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 39.5264 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_40.1408,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/40.1408.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2408.448,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 40.1408 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_41.1648,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/41.1648.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2469.888,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 41.1648 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_42.5984,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/42.5984.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2555.904,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 42.5984 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_43.6224,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/43.6224.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2617.344,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 43.6224 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_44.4416,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/44.4416.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2666.496,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 44.4416 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_45.4656,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/45.4656.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2727.936,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 45.4656 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_46.6944,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/46.6944.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2801.664,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 46.6944 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_47.7184,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/47.7184.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2863.1040000000003,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 47.7184 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_48.3328,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/48.3328.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2899.968,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 48.3328 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_49.3568,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/49.3568.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,2961.408,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 49.3568 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_50.5856,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/50.5856.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3035.136,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 50.5856 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_52.0192,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/52.0192.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3121.152,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 52.0192 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_52.6336,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/52.6336.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3158.016,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 52.6336 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_53.0432,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/53.0432.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3182.592,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 53.0432 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_54.4768,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/54.4768.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3268.6079999999997,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 54.4768 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_55.0912,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/55.0912.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3305.472,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 55.0912 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_56.1152,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/56.1152.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3366.9120000000003,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 56.1152 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_57.344,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/57.344.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3440.64,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 57.344 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_58.7776,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/58.7776.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3526.656,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 58.7776 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_59.8016,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/59.8016.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3588.096,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 59.8016 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_60.8256,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/60.8256.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3649.536,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 60.8256 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_20g_61.8496,mafaulda_underhang_ball_fault_20g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_20g,,data/raw_mafaulda/full/underhang/ball_fault/20g/61.8496.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,3710.976,added_mass_20g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_20g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 61.8496 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_13.7216,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/13.7216.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,823.296,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 13.7216 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_14.7456,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/14.7456.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,884.736,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 14.7456 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_15.36,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/15.36.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,921.5999999999999,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 15.36 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_16.1792,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/16.1792.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,970.7520000000001,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 16.1792 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_17.408,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/17.408.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1044.48,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 17.408 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_18.6368,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/18.6368.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1118.208,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 18.6368 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_19.456,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/19.456.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1167.36,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 19.456 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_20.48,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/20.48.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1228.8,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 20.48 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_21.7088,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/21.7088.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1302.528,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 21.7088 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_22.3232,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/22.3232.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1339.392,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 22.3232 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_23.7568,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/23.7568.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1425.408,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 23.7568 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_24.1664,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/24.1664.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1449.984,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 24.1664 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_25.1904,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/25.1904.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1511.424,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 25.1904 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_26.2144,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/26.2144.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1572.864,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 26.2144 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_27.2384,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/27.2384.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1634.3039999999999,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 27.2384 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_28.4672,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/28.4672.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1708.032,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 28.4672 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_29.696,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/29.696.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1781.76,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 29.696 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_30.5152,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/30.5152.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1830.912,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 30.5152 Hz from filename
MAFAULDA,mafaulda_underhang_ball_fault_35g_30.9248,mafaulda_underhang_ball_fault_35g,mafaulda_defective_ball_fault,mafaulda_underhang_ball_fault_35g,,data/raw_mafaulda/full/underhang/ball_fault/35g/30.9248.csv,underhang/ball_fault,RollingElement,50000,5.0,250000,1855.488,added_mass_35g,"8ch(tacho;uh_ax,rad,tan;oh_ax,rad,tan;mic)",bearing_ball_fault,added_mass_35g,underhang,https://www02.smt.ufrj.br/~offshore/mfs/page_01.html,documented,rotation 30.9248 Hz from filename
