window_id,dataset,class,rpm,sampling_rate_hz,n_fft,hop_ratio,transform,spectral_entropy_norm,grad_energy_freq,grad_energy_time,mean_resolvable_peaks_per_frame,mean_peak_neighbour_contrast,l1_l2_concentration
f1:JNU:jnu_ob800_2:B:acc_vertical:train:125100-175100,JNU,ob,800.0,50000,4096,0.25,log1p,0.9885,0.4948,0.475,0.18,0.0652,0.9333
f1:JNU:jnu_ob800_2:B:acc_vertical:train:125100-175100,JNU,ob,800.0,50000,4096,0.5,log1p,0.9885,0.4986,0.575,0.09,0.0415,0.9332
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,256,0.25,log1p,0.9678,0.3277,0.53,2.67,0.4855,0.8676
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,256,0.5,log1p,0.9678,0.3289,0.8139,2.65,0.4891,0.8678
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,512,0.25,log1p,0.9777,0.3101,0.6309,3.53,0.4607,0.8968
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,512,0.5,log1p,0.9778,0.3212,0.8393,3.05,0.4706,0.8988
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,1024,0.25,log1p,0.9847,0.3347,0.6139,3.66,0.3989,0.9211
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,1024,0.5,log1p,0.9846,0.3309,0.9343,3.73,0.3947,0.921
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,2048,0.25,log1p,0.989,0.419,0.6267,2.76,0.5078,0.938
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,2048,0.5,log1p,0.9889,0.4686,0.8595,2.94,0.553,0.9374
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,4096,0.25,log1p,0.9923,0.4991,0.628,3.69,0.7635,0.9514
f1:JNU:jnu_tb1000_2:B:acc_vertical:train:125100-175100,JNU,tb,1000.0,50000,4096,0.5,log1p,0.9922,0.51,0.8202,3.57,0.741,0.9508
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,256,0.25,log1p,0.9524,0.3518,0.4492,4.56,0.4151,0.8022
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,256,0.5,log1p,0.9524,0.3569,0.6354,4.47,0.414,0.8021
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,512,0.25,log1p,0.9648,0.343,0.504,7.57,0.4569,0.8321
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,512,0.5,log1p,0.9645,0.3448,0.747,7.52,0.4546,0.8308
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,1024,0.25,log1p,0.9751,0.346,0.561,11.06,0.5907,0.8685
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,1024,0.5,log1p,0.9751,0.348,0.7732,11.22,0.5974,0.8685
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,2048,0.25,log1p,0.9823,0.3871,0.5853,16.6,0.7494,0.8962
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,2048,0.5,log1p,0.9823,0.3937,0.8311,16.66,0.7719,0.8961
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,4096,0.25,log1p,0.9875,0.4383,0.6534,19.27,0.9717,0.9201
f1:JNU:jnu_tb600_2:B:acc_vertical:train:125100-175100,JNU,tb,600.0,50000,4096,0.5,log1p,0.9873,0.4469,0.9328,20.61,1.0224,0.9195
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,256,0.25,log1p,0.9561,0.3371,0.4639,3.83,0.4721,0.8177
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,256,0.5,log1p,0.9558,0.3394,0.6889,3.76,0.4617,0.8177
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,512,0.25,log1p,0.9687,0.3296,0.5456,6.34,0.5124,0.8513
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,512,0.5,log1p,0.9687,0.3321,0.8307,6.38,0.5088,0.8516
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,1024,0.25,log1p,0.9782,0.3314,0.5661,9.29,0.4782,0.8853
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,1024,0.5,log1p,0.9782,0.3281,0.7777,9.41,0.4918,0.8852
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,2048,0.25,log1p,0.9845,0.3987,0.6379,13.12,0.5569,0.9106
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,2048,0.5,log1p,0.9841,0.4023,0.9513,13.72,0.5768,0.909
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,4096,0.25,log1p,0.9892,0.4407,0.6907,16.02,0.7674,0.9318
f1:JNU:jnu_tb800_2:B:acc_vertical:train:125100-175100,JNU,tb,800.0,50000,4096,0.5,log1p,0.9891,0.4295,0.9462,16.57,0.766,0.9319
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,256,0.25,log1p,0.9062,0.3076,0.2998,5.53,0.5844,0.644
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,256,0.5,log1p,0.906,0.309,0.4008,5.58,0.58,0.6432
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,512,0.25,log1p,0.94,0.3371,0.3611,11.62,0.4827,0.7152
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,512,0.5,log1p,0.94,0.3384,0.4638,11.7,0.4791,0.7151
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,1024,0.25,log1p,0.9595,0.3865,0.4014,22.72,0.5013,0.7764
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,1024,0.5,log1p,0.9594,0.387,0.5164,22.27,0.5106,0.7762
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,2048,0.25,log1p,0.9714,0.4412,0.449,42.54,0.5669,0.8221
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,2048,0.5,log1p,0.9712,0.4419,0.5618,42.45,0.5606,0.8227
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,4096,0.25,log1p,0.9791,0.4831,0.4854,78.87,0.614,0.8564
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,737.28,50000,4096,0.5,log1p,0.9791,0.4907,0.6132,80.09,0.6188,0.8562
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,256,0.25,log1p,0.9429,0.4139,0.3614,6.18,0.9664,0.7811
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,256,0.5,log1p,0.9429,0.415,0.4568,6.19,0.9694,0.781
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,512,0.25,log1p,0.9585,0.4128,0.3909,10.72,0.8191,0.8122
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,512,0.5,log1p,0.9582,0.4121,0.4912,10.73,0.813,0.8124
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,1024,0.25,log1p,0.9696,0.4298,0.4157,17.84,0.8567,0.8413
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,1024,0.5,log1p,0.9694,0.4294,0.5132,17.92,0.8504,0.8411
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,2048,0.25,log1p,0.9773,0.4556,0.421,30.69,0.8166,0.8667
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,2048,0.5,log1p,0.9773,0.4548,0.5218,30.3,0.832,0.8666
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,4096,0.25,log1p,0.9822,0.4873,0.4407,51.31,1.0179,0.8844
f1:MAFAULDA:mafaulda_horizontal-misalignment_0.5mm_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3723.264,50000,4096,0.5,log1p,0.9822,0.4857,0.5427,51.04,1.0279,0.8848
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,256,0.25,log1p,0.9495,0.4426,0.3792,5.9,1.1483,0.8119
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,256,0.5,log1p,0.9493,0.4428,0.4808,5.89,1.1461,0.8119
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,512,0.25,log1p,0.9624,0.4365,0.4049,9.49,1.0533,0.8353
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,512,0.5,log1p,0.9624,0.4366,0.5053,9.57,1.043,0.8351
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,1024,0.25,log1p,0.9723,0.4427,0.4246,14.88,1.016,0.8594
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,1024,0.5,log1p,0.9722,0.4438,0.5198,14.84,1.0119,0.8591
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,2048,0.25,log1p,0.9788,0.4616,0.4216,24.27,0.9279,0.8793
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,2048,0.5,log1p,0.9785,0.4605,0.5189,24.17,0.9462,0.8796
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,4096,0.25,log1p,0.9831,0.4923,0.431,38.87,1.2918,0.893
f1:MAFAULDA:mafaulda_horizontal-misalignment_1.5mm_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,horizontal-misalignment,3686.4,50000,4096,0.5,log1p,0.983,0.4927,0.5333,38.65,1.2941,0.8929
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,256,0.25,log1p,0.9202,0.3313,0.3346,5.57,0.6433,0.6816
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,256,0.5,log1p,0.92,0.3334,0.4569,5.61,0.6448,0.6807
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,512,0.25,log1p,0.9495,0.36,0.4032,11.55,0.5201,0.7528
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,512,0.5,log1p,0.9486,0.3626,0.5286,11.94,0.5136,0.7515
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,1024,0.25,log1p,0.966,0.4196,0.432,22.45,0.5333,0.8077
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,1024,0.5,log1p,0.9659,0.4224,0.5464,22.23,0.5362,0.8072
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,2048,0.25,log1p,0.9756,0.4706,0.476,41.53,0.6086,0.8466
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,2048,0.5,log1p,0.9753,0.4756,0.5968,41.53,0.6058,0.8462
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,4096,0.25,log1p,0.9818,0.5033,0.505,78.8,0.607,0.8744
f1:MAFAULDA:mafaulda_imbalance_15g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,798.7199999999999,50000,4096,0.5,log1p,0.9819,0.5016,0.6374,78.3,0.6173,0.8751
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,256,0.25,log1p,0.928,0.34,0.3106,6.0,0.7968,0.7223
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,256,0.5,log1p,0.9276,0.3415,0.4092,5.98,0.8006,0.722
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,512,0.25,log1p,0.9506,0.358,0.3652,11.03,0.7436,0.7697
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,512,0.5,log1p,0.9505,0.356,0.4817,11.05,0.7395,0.7693
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,1024,0.25,log1p,0.9657,0.3841,0.4043,20.44,0.693,0.8129
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,1024,0.5,log1p,0.9658,0.3846,0.5233,20.64,0.6751,0.8134
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,2048,0.25,log1p,0.9754,0.4124,0.4361,38.48,0.6653,0.8489
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,2048,0.5,log1p,0.9754,0.4036,0.5442,38.74,0.6532,0.8489
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,4096,0.25,log1p,0.9824,0.4665,0.4461,80.91,0.687,0.8784
f1:MAFAULDA:mafaulda_imbalance_30g_34.816:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,2088.96,50000,4096,0.5,log1p,0.9822,0.4852,0.5419,81.83,0.6881,0.8786
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,256,0.25,log1p,0.9409,0.37,0.3321,5.72,0.9116,0.7661
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,256,0.5,log1p,0.9408,0.3701,0.426,5.75,0.9062,0.7662
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,512,0.25,log1p,0.9582,0.3824,0.374,10.34,0.8297,0.8042
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,512,0.5,log1p,0.9582,0.3825,0.4787,10.32,0.8283,0.8042
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,1024,0.25,log1p,0.9701,0.4022,0.402,18.49,0.8344,0.8377
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,1024,0.5,log1p,0.9701,0.3996,0.4865,18.23,0.8439,0.8383
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,2048,0.25,log1p,0.9781,0.4373,0.3926,36.24,0.7104,0.8665
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,2048,0.5,log1p,0.9781,0.4382,0.4849,36.62,0.7085,0.8666
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,4096,0.25,log1p,0.9832,0.5005,0.428,57.42,1.2594,0.8878
f1:MAFAULDA:mafaulda_imbalance_6g_62.0544:col3_underhang_radial:train:100000-150000,MAFAULDA,imbalance,3723.264,50000,4096,0.5,log1p,0.9831,0.5029,0.5309,57.96,1.2622,0.8879
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,256,0.25,log1p,0.9185,0.3302,0.3294,5.67,0.6302,0.6734
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,256,0.5,log1p,0.9186,0.3299,0.4435,5.64,0.6464,0.6738
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,512,0.25,log1p,0.9478,0.3663,0.3955,11.36,0.5125,0.7454
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,512,0.5,log1p,0.9478,0.3664,0.5053,11.44,0.5176,0.7455
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,1024,0.25,log1p,0.9648,0.4221,0.4304,22.06,0.529,0.8017
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,1024,0.5,log1p,0.9647,0.4257,0.5471,21.82,0.5386,0.8015
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,2048,0.25,log1p,0.9746,0.4706,0.4748,41.23,0.5849,0.8407
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,2048,0.5,log1p,0.9748,0.4698,0.596,41.72,0.5807,0.8413
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,4096,0.25,log1p,0.9811,0.5093,0.506,78.64,0.6256,0.8699
f1:MAFAULDA:mafaulda_normal_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,786.432,50000,4096,0.5,log1p,0.9811,0.5076,0.6301,77.91,0.6116,0.8703
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,256,0.25,log1p,0.9348,0.3817,0.3439,6.35,0.7892,0.7405
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,256,0.5,log1p,0.9347,0.3818,0.442,6.3,0.7921,0.7405
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,512,0.25,log1p,0.955,0.3974,0.388,11.5,0.6934,0.7852
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,512,0.5,log1p,0.9549,0.3999,0.4897,11.46,0.6995,0.7847
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,1024,0.25,log1p,0.9684,0.4301,0.4256,21.16,0.6712,0.8248
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,1024,0.5,log1p,0.9684,0.4302,0.5366,21.43,0.6674,0.8249
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,2048,0.25,log1p,0.9767,0.4626,0.4545,40.76,0.6711,0.8563
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,2048,0.5,log1p,0.9766,0.4587,0.5541,40.38,0.6776,0.8561
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,4096,0.25,log1p,0.9822,0.4982,0.4622,78.96,0.7308,0.8795
f1:MAFAULDA:mafaulda_normal_36.4544:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,2187.264,50000,4096,0.5,log1p,0.9821,0.5034,0.5741,78.52,0.7382,0.8797
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,256,0.25,log1p,0.9457,0.4128,0.3691,5.67,0.9481,0.7826
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,256,0.5,log1p,0.9455,0.4138,0.4694,5.65,0.9562,0.7822
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,512,0.25,log1p,0.9612,0.4214,0.4017,9.96,0.8143,0.8168
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,512,0.5,log1p,0.9612,0.4216,0.5025,9.99,0.8099,0.8167
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,1024,0.25,log1p,0.9724,0.4471,0.4354,18.08,0.8388,0.8489
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,1024,0.5,log1p,0.9722,0.4472,0.5373,17.93,0.8351,0.8489
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,2048,0.25,log1p,0.9796,0.4773,0.4396,32.45,0.7823,0.8752
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,2048,0.5,log1p,0.9796,0.4761,0.5378,32.62,0.7684,0.8754
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,4096,0.25,log1p,0.9838,0.5139,0.4483,59.16,0.8211,0.8907
f1:MAFAULDA:mafaulda_normal_61.44:col3_underhang_radial:train:100000-150000,MAFAULDA,normal,3686.4,50000,4096,0.5,log1p,0.9838,0.512,0.5505,59.04,0.8204,0.8908
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,256,0.25,log1p,0.9004,0.2208,0.3523,6.22,0.6699,0.6841
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,256,0.5,log1p,0.9003,0.2198,0.5446,6.21,0.6711,0.684
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,512,0.25,log1p,0.9355,0.2179,0.3573,10.82,0.667,0.7522
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,512,0.5,log1p,0.9354,0.2184,0.4266,10.75,0.6782,0.7521
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,1024,0.25,log1p,0.9525,0.2777,0.2623,23.7,0.5197,0.7872
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,1024,0.5,log1p,0.9524,0.2808,0.3236,24.0,0.5082,0.7868
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,2048,0.25,log1p,0.9632,0.3116,0.3053,39.61,0.834,0.8097
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,2048,0.5,log1p,0.9633,0.3107,0.3816,38.19,0.8596,0.8106
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,4096,0.25,log1p,0.9719,0.3136,0.3175,68.09,0.7359,0.8344
f1:MAFAULDA:mafaulda_overhang_ball_fault_35g_12.288:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,737.28,50000,4096,0.5,log1p,0.9716,0.3234,0.403,71.17,0.7234,0.8333
